state,SA3_code,SA3_name,year_start,year_close,age,num_registered,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,Remoteness ,State,Latitude,Longitude
VIC,21701,Glenelg - Southern Grampians,2013,2014,1,376,340,36,90.5,,,,
VIC,21702,Warrnambool - Otway Ranges,2013,2014,1,1035,963,72,93,,,,
QLD,30101,Capalaba,2013,2014,1,871,810,61,93,,,,
QLD,30102,Cleveland - Stradbroke,2013,2014,1,848,759,89,89.5,,,,
QLD,30103,Wynnum - Manly,2013,2014,1,1067,990,77,92.8,,,,
QLD,30201,Bald Hills - Everton Park,2013,2014,1,539,506,33,93.8,,,,
QLD,30202,Chermside,2013,2014,1,949,873,76,92,,,,
QLD,30203,Nundah,2013,2014,1,519,486,33,93.7,,,,
QLD,30204,Sandgate,2013,2014,1,764,709,55,92.8,,,,
QLD,30301,Carindale,2013,2014,1,635,598,37,94.2,,,,
QLD,30302,Holland Park - Yeronga,2013,2014,1,889,824,65,92.7,,,,
QLD,30303,Mt Gravatt,2013,2014,1,918,839,79,91.4,,,,
QLD,30304,Nathan,2013,2014,1,566,517,49,91.4,,,,
QLD,30305,Rocklea - Acacia Ridge,2013,2014,1,1003,932,71,93,,,,
QLD,30306,Sunnybank,2013,2014,1,660,586,74,88.8,,,,
QLD,30401,Centenary,2013,2014,1,401,368,33,91.8,,,,
QLD,30402,Kenmore - Brookfield - Moggill,2013,2014,1,483,436,47,90.2,,,,
QLD,30403,Sherwood - Indooroopilly,2013,2014,1,470,419,51,89.1,,,,
QLD,30404,The Gap - Enoggera,2013,2014,1,689,646,43,93.9,,,,
QLD,30501,Brisbane Inner,2013,2014,1,577,515,62,89.3,,,,
QLD,30502,Brisbane Inner - East,2013,2014,1,571,534,37,93.5,,,,
QLD,30503,Brisbane Inner - North,2013,2014,1,844,795,49,94.2,,,,
QLD,30504,Brisbane Inner - West,2013,2014,1,620,568,52,91.6,,,,
QLD,30601,Cairns - North,2013,2014,1,676,609,67,90.1,,,,
QLD,30602,Cairns - South,2013,2014,1,1626,1493,133,91.9,,,,
QLD,30603,Innisfail - Cassowary Coast,2013,2014,1,472,432,40,91.5,,,,
QLD,30604,Port Douglas - Daintree,2013,2014,1,147,125,22,85,,,,
QLD,30605,Tablelands (East) - Kuranda,2013,2014,1,469,400,69,85.3,,,,
QLD,30701,Darling Downs (West) - Maranoa,2013,2014,1,728,684,44,93.9,,,,
QLD,30702,Darling Downs - East,2013,2014,1,605,571,34,94.4,,,,
QLD,30703,Granite Belt,2013,2014,1,525,480,45,91.5,,,,
QLD,30801,Central Highlands (Qld),2013,2014,1,615,546,69,88.7,,,,
QLD,30802,Gladstone - Biloela,2013,2014,1,1207,1080,127,89.5,,,,
QLD,30803,Rockhampton,2013,2014,1,1632,1491,141,91.4,,,,
QLD,30901,Broadbeach - Burleigh,2013,2014,1,744,666,78,89.5,,,,
QLD,30902,Coolangatta,2013,2014,1,612,532,80,86.9,,,,
QLD,30903,Gold Coast - North,2013,2014,1,734,661,73,90,,,,
QLD,30904,Gold Coast Hinterland,2013,2014,1,188,170,18,90.4,,,,
QLD,30905,Mudgeeraba - Tallebudgera,2013,2014,1,369,326,43,88.3,,,,
QLD,30906,Nerang,2013,2014,1,935,850,85,90.9,,,,
QLD,30907,Ormeau - Oxenford,2013,2014,1,1836,1666,170,90.8,,,,
QLD,30908,Robina,2013,2014,1,589,544,45,92.4,,,,
QLD,30909,Southport,2013,2014,1,700,623,77,88.9,,,,
QLD,30910,Surfers Paradise,2013,2014,1,309,259,50,83.8,,,,
QLD,31001,Forest Lake - Oxley,2013,2014,1,1239,1136,103,91.7,,,,
QLD,31002,Ipswich Hinterland,2013,2014,1,756,697,59,92.1,,,,
QLD,31003,Ipswich Inner,2013,2014,1,1677,1555,122,92.7,,,,
QLD,31004,Springfield - Redbank,2013,2014,1,1597,1455,142,91.1,,,,
QLD,31101,Beaudesert,2013,2014,1,155,141,14,91.2,,,,
QLD,31102,Beenleigh,2013,2014,1,665,592,73,88.9,,,,
QLD,31103,Browns Plains,2013,2014,1,1478,1342,136,90.9,,,,
QLD,31104,Jimboomba,2013,2014,1,566,532,34,94,,,,
QLD,31105,Loganlea - Carbrook,2013,2014,1,913,818,95,89.6,,,,
QLD,31106,Springwood - Kingston,2013,2014,1,1454,1296,158,89.1,,,,
QLD,31201,Bowen Basin - North,2013,2014,1,621,581,40,93.6,,,,
QLD,31202,Mackay,2013,2014,1,1788,1657,131,92.7,,,,
QLD,31203,Whitsunday,2013,2014,1,290,273,17,94.1,,,,
QLD,31301,Bribie - Beachmere,2013,2014,1,324,297,27,91.6,,,,
QLD,31302,Caboolture,2013,2014,1,995,906,89,91.1,,,,
QLD,31303,Caboolture Hinterland,2013,2014,1,154,136,18,87.8,,,,
QLD,31304,Narangba - Burpengary,2013,2014,1,870,813,57,93.5,,,,
QLD,31305,Redcliffe,2013,2014,1,693,632,61,91.2,,,,
QLD,31401,Hills District,2013,2014,1,1093,1018,75,93.2,,,,
QLD,31402,North Lakes,2013,2014,1,1097,1030,67,93.9,,,,
QLD,31403,Strathpine,2013,2014,1,588,557,31,94.6,,,,
QLD,31501,Far North,2013,2014,1,535,487,48,91.1,,,,
QLD,31502,Outback - North,2013,2014,1,609,549,60,90.1,,,,
QLD,31503,Outback - South,2013,2014,1,309,279,30,90.2,,,,
QLD,31601,Buderim,2013,2014,1,511,453,58,88.5,,,,
QLD,31602,Caloundra,2013,2014,1,835,757,78,90.7,,,,
QLD,31603,Maroochy,2013,2014,1,692,603,89,87.2,,,,
QLD,31604,Nambour - Pomona,2013,2014,1,678,578,100,85.3,,,,
QLD,31605,Noosa,2013,2014,1,382,334,48,87.4,,,,
QLD,31606,Sunshine Coast Hinterland,2013,2014,1,473,404,69,85.5,,,,
QLD,31701,Toowoomba,2013,2014,1,2053,1876,177,91.3,,,,
QLD,31801,Charters Towers - Ayr - Ingham,2013,2014,1,542,483,59,89.1,,,,
QLD,31802,Townsville,2013,2014,1,2838,2592,246,91.3,,,,
QLD,31901,Bundaberg,2013,2014,1,1024,967,57,94.4,,,,
QLD,31902,Burnett,2013,2014,1,623,551,72,88.4,,,,
QLD,31903,Gympie - Cooloola,2013,2014,1,553,509,44,92.1,,,,
QLD,31904,Hervey Bay,2013,2014,1,591,541,50,91.6,,,,
QLD,31905,Maryborough,2013,2014,1,539,483,56,89.7,,,,
SA,40101,Adelaide City,2013,2014,1,140,126,14,89.9,,,,
SA,40102,Adelaide Hills,2013,2014,1,763,660,103,86.5,,,,
SA,40103,Burnside,2013,2014,1,334,301,33,90,,,,
SA,40104,Campbelltown (SA),2013,2014,1,506,459,47,90.7,,,,
SA,40105,Norwood - Payneham - St Peters,2013,2014,1,365,327,38,89.7,,,,
SA,40106,Prospect - Walkerville,2013,2014,1,312,284,28,90.8,,,,
SA,40107,Unley,2013,2014,1,377,354,23,94,,,,
SA,40201,Gawler - Two Wells,2013,2014,1,429,390,39,90.9,,,,
SA,40202,Playford,2013,2014,1,1635,1448,187,88.6,,,,
SA,40203,Port Adelaide - East,2013,2014,1,1032,928,104,89.9,,,,
SA,40204,Salisbury,2013,2014,1,2023,1847,176,91.3,,,,
SA,40205,Tea Tree Gully,2013,2014,1,1110,1028,82,92.6,,,,
SA,40301,Holdfast Bay,2013,2014,1,318,274,44,86,,,,
SA,40302,Marion,2013,2014,1,1081,967,114,89.5,,,,
SA,40303,Mitcham,2013,2014,1,689,621,68,90.1,,,,
SA,40304,Onkaparinga,2013,2014,1,2154,1948,206,90.4,,,,
SA,40401,Charles Sturt,2013,2014,1,1276,1115,161,87.4,,,,
SA,40402,Port Adelaide - West,2013,2014,1,696,626,70,89.9,,,,
SA,40403,West Torrens,2013,2014,1,688,618,70,89.7,,,,
SA,40501,Barossa,2013,2014,1,380,347,33,91.2,,,,
SA,40502,Lower North,2013,2014,1,296,279,17,94.4,,,,
SA,40503,Mid North,2013,2014,1,315,294,21,93.3,,,,
SA,40504,Yorke Peninsula,2013,2014,1,220,204,16,92.7,,,,
SA,40601,Eyre Peninsula and South West,2013,2014,1,766,686,80,89.6,,,,
SA,40602,Outback - North and East,2013,2014,1,388,329,59,84.8,,,,
SA,40701,Fleurieu - Kangaroo Island,2013,2014,1,417,372,45,89.2,,,,
SA,40702,Limestone Coast,2013,2014,1,800,747,53,93.4,,,,
SA,40703,Murray and Mallee,2013,2014,1,766,701,65,91.6,,,,
WA,50101,Augusta - Margaret River - Busselton,2013,2014,1,643,570,73,88.7,,,,
WA,50102,Bunbury,2013,2014,1,1434,1294,140,90.2,,,,
WA,50103,Manjimup,2013,2014,1,222,194,28,87.3,,,,
WA,50201,Mandurah,2013,2014,1,1177,1055,122,89.6,,,,
WA,50301,Cottesloe - Claremont,2013,2014,1,590,527,63,89.4,,,,
WA,50302,Perth City,2013,2014,1,1138,1026,112,90.2,,,,
WA,50401,Bayswater - Bassendean,2013,2014,1,1153,1039,114,90.1,,,,
WA,50402,Mundaring,2013,2014,1,466,387,79,83,,,,
WA,50403,Swan,2013,2014,1,1778,1593,185,89.6,,,,
WA,50501,Joondalup,2013,2014,1,1920,1747,173,91,,,,
WA,50502,Stirling,2013,2014,1,2910,2671,239,91.8,,,,
WA,50503,Wanneroo,2013,2014,1,2871,2592,279,90.3,,,,
WA,50601,Armadale,2013,2014,1,1301,1163,138,89.4,,,,
WA,50602,Belmont - Victoria Park,2013,2014,1,1107,973,134,87.9,,,,
WA,50603,Canning,2013,2014,1,1305,1149,156,88,,,,
WA,50604,Gosnells,2013,2014,1,1849,1649,200,89.2,,,,
WA,50605,Kalamunda,2013,2014,1,715,648,67,90.6,,,,
WA,50606,Serpentine - Jarrahdale,2013,2014,1,291,271,20,93.1,,,,
WA,50607,South Perth,2013,2014,1,425,376,49,88.5,,,,
WA,50701,Cockburn,2013,2014,1,1531,1401,130,91.5,,,,
WA,50702,Fremantle,2013,2014,1,376,318,58,84.5,,,,
WA,50703,Kwinana,2013,2014,1,689,617,72,89.6,,,,
WA,50704,Melville,2013,2014,1,1113,976,137,87.7,,,,
WA,50705,Rockingham,2013,2014,1,1839,1669,170,90.8,,,,
WA,50801,Esperance,2013,2014,1,216,198,18,91.7,,,,
WA,50802,Gascoyne,2013,2014,1,134,124,10,92.5,,,,
WA,50803,Goldfields,2013,2014,1,739,658,81,89,,,,
WA,50804,Kimberley,2013,2014,1,663,629,34,94.9,,,,
WA,50805,Mid West,2013,2014,1,796,721,75,90.6,,,,
WA,50806,Pilbara,2013,2014,1,934,863,71,92.4,,,,
WA,50901,Albany,2013,2014,1,756,690,66,91.3,,,,
WA,50902,Wheat Belt - North,2013,2014,1,687,631,56,91.9,,,,
WA,50903,Wheat Belt - South,2013,2014,1,291,276,15,94.8,,,,
TAS,60101,Brighton,2013,2014,1,242,213,29,87.8,,,,
TAS,60102,Hobart - North East,2013,2014,1,605,560,45,92.7,,,,
TAS,60103,Hobart - North West,2013,2014,1,709,647,62,91.3,,,,
TAS,60104,Hobart - South and West,2013,2014,1,386,356,30,92,,,,
TAS,60105,Hobart Inner,2013,2014,1,494,451,43,91.4,,,,
TAS,60106,Sorell - Dodges Ferry,2013,2014,1,184,171,13,92.7,,,,
TAS,60201,Launceston,2013,2014,1,1016,896,120,88.2,,,,
TAS,60202,Meander Valley - West Tamar,2013,2014,1,218,193,25,88.6,,,,
TAS,60203,North East,2013,2014,1,393,351,42,89.2,,,,
TAS,60301,Central Highlands (Tas.),2013,2014,1,155,136,19,87.7,,,,
TAS,60302,Huon - Bruny Island,2013,2014,1,204,176,28,86.3,,,,
TAS,60303,South East Coast,2013,2014,1,53,43,10,80.5,,,,
TAS,60401,Burnie - Ulverstone,2013,2014,1,562,506,56,90.1,,,,
TAS,60402,Devonport,2013,2014,1,510,447,63,87.6,,,,
TAS,60403,West Coast,2013,2014,1,209,188,21,90.1,,,,
NT,70101,Darwin City,2013,2014,1,326,291,35,89.3,,,,
NT,70102,Darwin Suburbs,2013,2014,1,923,837,86,90.7,,,,
NT,70103,Litchfield,2013,2014,1,294,264,30,89.7,,,,
NT,70104,Palmerston,2013,2014,1,689,634,55,92,,,,
NT,70201,Alice Springs,2013,2014,1,667,594,73,89.2,,,,
NT,70202,Barkly,2013,2014,1,107,101,6,94.6,,,,
NT,70203,Daly - Tiwi - West Arnhem,2013,2014,1,221,204,17,92.3,,,,
NT,70204,East Arnhem,2013,2014,1,270,238,32,88.3,,,,
NT,70205,Katherine,2013,2014,1,396,372,24,93.8,,,,
ACT,80101,Belconnen,2013,2014,1,1400,1317,83,94.1,,,,
ACT,80102,Cotter - Namadgi,2013,2014,1,NP,NP,NP,NP,,,,
ACT,80103,Fyshwick - Pialligo - Hume,2013,2014,1,NP,NP,NP,NP,,,,
ACT,80104,Gungahlin,2013,2014,1,1207,1140,67,94.4,,,,
ACT,80105,North Canberra,2013,2014,1,579,525,54,90.7,,,,
ACT,80106,South Canberra,2013,2014,1,275,243,32,88.4,,,,
ACT,80107,Tuggeranong,2013,2014,1,1302,1211,91,93,,,,
ACT,80108,Weston Creek,2013,2014,1,335,313,22,93.5,,,,
ACT,80109,Woden,2013,2014,1,398,362,36,91,,,,
OTH,90101,Christmas Island,2013,2014,1,NP,NP,NP,80.8,,,,
OTH,90102,Cocos (Keeling) Islands,2013,2014,1,NP,NP,NP,NP,,,,
OTH,90103,Jervis Bay,2013,2014,1,NP,NP,NP,NP,,,,
NSW,10101,Goulburn - Yass,2013,2014,2,885,840,45,94.9,,,,
NSW,10102,Queanbeyan,2013,2014,2,730,692,38,94.8,,,,
NSW,10103,Snowy Mountains,2013,2014,2,199,189,10,95,,,,
NSW,10104,South Coast,2013,2014,2,700,623,77,89,,,,
NSW,10201,Gosford,2013,2014,2,2032,1889,143,93,,,,
NSW,10202,Wyong,2013,2014,2,2103,1995,108,94.9,,,,
NSW,10301,Bathurst,2013,2014,2,564,541,23,96,,,,
NSW,10302,Lachlan Valley,2013,2014,2,753,716,37,95.1,,,,
NSW,10303,Lithgow - Mudgee,2013,2014,2,593,553,40,93.4,,,,
NSW,10304,Orange,2013,2014,2,842,803,39,95.4,,,,
NSW,10401,Clarence Valley,2013,2014,2,521,485,36,93.2,,,,
NSW,10402,Coffs Harbour,2013,2014,2,1067,945,122,88.6,,,,
NSW,10501,Bourke - Cobar - Coonamble,2013,2014,2,422,395,27,93.6,,,,
NSW,10502,Broken Hill and Far West,2013,2014,2,256,240,16,93.7,,,,
NSW,10503,Dubbo,2013,2014,2,1045,975,70,93.3,,,,
NSW,10601,Lower Hunter,2013,2014,2,1241,1174,67,94.6,,,,
NSW,10602,Maitland,2013,2014,2,1050,1007,43,95.9,,,,
NSW,10603,Port Stephens,2013,2014,2,863,816,47,94.6,,,,
NSW,10604,Upper Hunter,2013,2014,2,478,455,23,95.2,,,,
NSW,10701,Dapto - Port Kembla,2013,2014,2,1007,937,70,93,,,,
NSW,10702,Illawarra Catchment Reserve,2013,2014,2,NP,NP,NP,NP,,,,
NSW,10703,Kiama - Shellharbour,2013,2014,2,1083,1015,68,93.8,,,,
NSW,10704,Wollongong,2013,2014,2,1551,1424,127,91.8,,,,
NSW,10801,Great Lakes,2013,2014,2,268,252,16,94,,,,
NSW,10802,Kempsey - Nambucca,2013,2014,2,570,510,60,89.5,,,,
NSW,10803,Lord Howe Island,2013,2014,2,NP,NP,NP,NP,,,,
NSW,10804,Port Macquarie,2013,2014,2,838,773,65,92.2,,,,
NSW,10805,Taree - Gloucester,2013,2014,2,606,574,32,94.7,,,,
NSW,10901,Albury,2013,2014,2,700,657,43,93.8,,,,
NSW,10902,Lower Murray,2013,2014,2,140,132,8,94.3,,,,
NSW,10903,Upper Murray exc. Albury,2013,2014,2,459,437,22,95.1,,,,
NSW,11001,Armidale,2013,2014,2,416,387,29,93.1,,,,
NSW,11002,Inverell - Tenterfield,2013,2014,2,521,492,29,94.3,,,,
NSW,11003,Moree - Narrabri,2013,2014,2,481,446,35,92.7,,,,
NSW,11004,Tamworth - Gunnedah,2013,2014,2,1144,1091,53,95.3,,,,
NSW,11101,Lake Macquarie - East,2013,2014,2,1582,1495,87,94.5,,,,
NSW,11102,Lake Macquarie - West,2013,2014,2,928,875,53,94.2,,,,
NSW,11103,Newcastle,2013,2014,2,2060,1919,141,93.1,,,,
NSW,11201,Richmond Valley - Coastal,2013,2014,2,851,692,159,81.3,,,,
NSW,11202,Richmond Valley - Hinterland,2013,2014,2,919,795,124,86.6,,,,
NSW,11203,Tweed Valley,2013,2014,2,1017,895,122,87.9,,,,
NSW,11301,Griffith - Murrumbidgee (West),2013,2014,2,655,608,47,92.7,,,,
NSW,11302,Tumut - Tumbarumba,2013,2014,2,190,184,6,96.9,,,,
NSW,11303,Wagga Wagga,2013,2014,2,1207,1146,61,95,,,,
NSW,11401,Shoalhaven,2013,2014,2,1059,993,66,93.8,,,,
NSW,11402,Southern Highlands,2013,2014,2,472,431,41,91.3,,,,
NSW,11501,Baulkham Hills,2013,2014,2,1821,1700,121,93.4,,,,
NSW,11502,Dural - Wisemans Ferry,2013,2014,2,285,259,26,90.9,,,,
NSW,11503,Hawkesbury,2013,2014,2,305,285,20,93.5,,,,
NSW,11504,Rouse Hill - McGraths Hill,2013,2014,2,447,420,27,94,,,,
NSW,11601,Blacktown,2013,2014,2,2176,2024,152,93,,,,
NSW,11602,Blacktown - North,2013,2014,2,1431,1357,74,94.8,,,,
NSW,11603,Mount Druitt,2013,2014,2,1955,1771,184,90.6,,,,
NSW,11701,Botany,2013,2014,2,576,521,55,90.4,,,,
NSW,11702,Marrickville - Sydenham - Petersham,2013,2014,2,690,629,61,91.2,,,,
NSW,11703,Sydney Inner City,2013,2014,2,1737,1535,202,88.4,,,,
NSW,11801,Eastern Suburbs - North,2013,2014,2,1621,1436,185,88.6,,,,
NSW,11802,Eastern Suburbs - South,2013,2014,2,1756,1585,171,90.2,,,,
NSW,11901,Bankstown,2013,2014,2,2783,2535,248,91.1,,,,
NSW,11902,Canterbury,2013,2014,2,2244,2001,243,89.2,,,,
NSW,11903,Hurstville,2013,2014,2,1589,1431,158,90,,,,
NSW,11904,Kogarah - Rockdale,2013,2014,2,1887,1728,159,91.6,,,,
NSW,12001,Canada Bay,2013,2014,2,1131,1037,94,91.7,,,,
NSW,12002,Leichhardt,2013,2014,2,958,863,95,90.1,,,,
NSW,12003,Strathfield - Burwood - Ashfield,2013,2014,2,1776,1611,165,90.7,,,,
NSW,12101,Chatswood - Lane Cove,2013,2014,2,1479,1338,141,90.5,,,,
NSW,12102,Hornsby,2013,2014,2,1126,1052,74,93.4,,,,
NSW,12103,Ku-ring-gai,2013,2014,2,1186,1063,123,89.7,,,,
NSW,12104,North Sydney - Mosman,2013,2014,2,1222,1078,144,88.2,,,,
NSW,12201,Manly,2013,2014,2,652,580,72,88.9,,,,
NSW,12202,Pittwater,2013,2014,2,773,684,89,88.4,,,,
NSW,12203,Warringah,2013,2014,2,2030,1840,190,90.6,,,,
NSW,12301,Camden,2013,2014,2,898,857,41,95.4,,,,
NSW,12302,Campbelltown (NSW),2013,2014,2,2414,2207,207,91.4,,,,
NSW,12303,Wollondilly,2013,2014,2,529,500,29,94.6,,,,
NSW,12401,Blue Mountains,2013,2014,2,911,817,94,89.6,,,,
NSW,12402,Blue Mountains - South,2013,2014,2,NP,NP,NP,NP,,,,
NSW,12403,Penrith,2013,2014,2,2010,1896,114,94.3,,,,
NSW,12404,Richmond - Windsor,2013,2014,2,543,516,27,95.1,,,,
NSW,12405,St Marys,2013,2014,2,940,869,71,92.4,,,,
NSW,12501,Auburn,2013,2014,2,1504,1331,173,88.5,,,,
NSW,12502,Carlingford,2013,2014,2,819,752,67,91.8,,,,
NSW,12503,Merrylands - Guildford,2013,2014,2,2693,2427,266,90.1,,,,
NSW,12504,Parramatta,2013,2014,2,2261,2005,256,88.7,,,,
NSW,12601,Pennant Hills - Epping,2013,2014,2,528,475,53,90,,,,
NSW,12602,Ryde - Hunters Hill,2013,2014,2,1656,1518,138,91.7,,,,
NSW,12701,Bringelly - Green Valley,2013,2014,2,1366,1248,118,91.4,,,,
NSW,12702,Fairfield,2013,2014,2,2655,2422,233,91.2,,,,
NSW,12703,Liverpool,2013,2014,2,1916,1746,170,91.1,,,,
NSW,12801,Cronulla - Miranda - Caringbah,2013,2014,2,1436,1349,87,94,,,,
NSW,12802,Sutherland - Menai - Heathcote,2013,2014,2,1511,1426,85,94.4,,,,
VIC,20101,Ballarat,2013,2014,2,1310,1225,85,93.5,,,,
VIC,20102,Creswick - Daylesford - Ballan,2013,2014,2,309,287,22,92.8,,,,
VIC,20103,Maryborough - Pyrenees,2013,2014,2,279,262,17,93.8,,,,
VIC,20201,Bendigo,2013,2014,2,1236,1152,84,93.2,,,,
VIC,20202,Heathcote - Castlemaine - Kyneton,2013,2014,2,507,455,52,89.7,,,,
VIC,20203,Loddon - Elmore,2013,2014,2,117,107,10,91,,,,
VIC,20301,Barwon - West,2013,2014,2,213,203,10,95.5,,,,
VIC,20302,Geelong,2013,2014,2,2323,2197,126,94.6,,,,
VIC,20303,Surf Coast - Bellarine Peninsula,2013,2014,2,778,736,42,94.7,,,,
VIC,20401,Upper Goulburn Valley,2013,2014,2,575,531,44,92.3,,,,
VIC,20402,Wangaratta - Benalla,2013,2014,2,488,468,20,95.9,,,,
VIC,20403,Wodonga - Alpine,2013,2014,2,835,793,42,95,,,,
VIC,20501,Baw Baw,2013,2014,2,569,535,34,94,,,,
VIC,20502,Gippsland - East,2013,2014,2,451,427,24,94.9,,,,
VIC,20503,Gippsland - South West,2013,2014,2,660,622,38,94.2,,,,
VIC,20504,Latrobe Valley,2013,2014,2,950,909,41,95.7,,,,
VIC,20505,Wellington,2013,2014,2,517,477,40,92.2,,,,
VIC,20601,Brunswick - Coburg,2013,2014,2,1010,935,75,92.6,,,,
VIC,20602,Darebin - South,2013,2014,2,645,591,54,91.6,,,,
VIC,20603,Essendon,2013,2014,2,753,700,53,93.1,,,,
VIC,20604,Melbourne City,2013,2014,2,833,697,136,83.6,,,,
VIC,20605,Port Phillip,2013,2014,2,1075,973,102,90.5,,,,
VIC,20606,Stonnington - West,2013,2014,2,474,434,40,91.6,,,,
VIC,20607,Yarra,2013,2014,2,881,820,61,93.1,,,,
VIC,20701,Boroondara,2013,2014,2,1562,1440,122,92.2,,,,
VIC,20702,Manningham - West,2013,2014,2,866,794,72,91.7,,,,
VIC,20703,Whitehorse - West,2013,2014,2,1150,1071,79,93.1,,,,
VIC,20801,Bayside,2013,2014,2,1002,916,86,91.4,,,,
VIC,20802,Glen Eira,2013,2014,2,1781,1663,118,93.4,,,,
VIC,20803,Kingston,2013,2014,2,1538,1438,100,93.5,,,,
VIC,20804,Stonnington - East,2013,2014,2,467,440,27,94.3,,,,
VIC,20901,Banyule,2013,2014,2,1685,1579,106,93.7,,,,
VIC,20902,Darebin - North,2013,2014,2,1153,1060,93,91.9,,,,
VIC,20903,Nillumbik - Kinglake,2013,2014,2,780,722,58,92.6,,,,
VIC,20904,Whittlesea - Wallan,2013,2014,2,3019,2834,185,93.9,,,,
VIC,21001,Keilor,2013,2014,2,659,615,44,93.4,,,,
VIC,21002,Macedon Ranges,2013,2014,2,358,331,27,92.3,,,,
VIC,21003,Moreland - North,2013,2014,2,1007,932,75,92.5,,,,
VIC,21004,Sunbury,2013,2014,2,517,495,22,95.7,,,,
VIC,21005,Tullamarine - Broadmeadows,2013,2014,2,2520,2321,199,92.1,,,,
VIC,21101,Knox,2013,2014,2,1857,1720,137,92.6,,,,
VIC,21102,Manningham - East,2013,2014,2,242,214,28,88.4,,,,
VIC,21103,Maroondah,2013,2014,2,1460,1331,129,91.1,,,,
VIC,21104,Whitehorse - East,2013,2014,2,788,737,51,93.5,,,,
VIC,21105,Yarra Ranges,2013,2014,2,1879,1716,163,91.3,,,,
VIC,21201,Cardinia,2013,2014,2,1453,1346,107,92.6,,,,
VIC,21202,Casey - North,2013,2014,2,1867,1718,149,92,,,,
VIC,21203,Casey - South,2013,2014,2,2611,2453,158,93.9,,,,
VIC,21204,Dandenong,2013,2014,2,2420,2207,213,91.2,,,,
VIC,21205,Monash,2013,2014,2,1806,1646,160,91.1,,,,
VIC,21301,Brimbank,2013,2014,2,2656,2430,226,91.5,,,,
VIC,21302,Hobsons Bay,2013,2014,2,1201,1135,66,94.5,,,,
VIC,21303,Maribyrnong,2013,2014,2,1145,1055,90,92.1,,,,
VIC,21304,Melton - Bacchus Marsh,2013,2014,2,2411,2246,165,93.1,,,,
VIC,21305,Wyndham,2013,2014,2,3975,3640,335,91.6,,,,
VIC,21401,Frankston,2013,2014,2,1872,1754,118,93.7,,,,
VIC,21402,Mornington Peninsula,2013,2014,2,1734,1610,124,92.8,,,,
VIC,21501,Grampians,2013,2014,2,626,599,27,95.6,,,,
VIC,21502,Mildura,2013,2014,2,714,658,56,92.2,,,,
VIC,21503,Murray River - Swan Hill,2013,2014,2,471,441,30,93.7,,,,
VIC,21601,Campaspe,2013,2014,2,454,429,25,94.7,,,,
VIC,21602,Moira,2013,2014,2,379,362,17,95.7,,,,
VIC,21603,Shepparton,2013,2014,2,908,852,56,93.9,,,,
VIC,21701,Glenelg - Southern Grampians,2013,2014,2,387,373,14,96.2,,,,
VIC,21702,Warrnambool - Otway Ranges,2013,2014,2,1107,1054,53,95.2,,,,
QLD,30101,Capalaba,2013,2014,2,908,861,47,94.8,,,,
QLD,30102,Cleveland - Stradbroke,2013,2014,2,894,831,63,93,,,,
QLD,30103,Wynnum - Manly,2013,2014,2,1045,985,60,94.3,,,,
QLD,30201,Bald Hills - Everton Park,2013,2014,2,561,536,25,95.6,,,,
QLD,30202,Chermside,2013,2014,2,927,877,50,94.6,,,,
QLD,30203,Nundah,2013,2014,2,512,477,35,93.1,,,,
QLD,30204,Sandgate,2013,2014,2,808,762,46,94.4,,,,
QLD,30301,Carindale,2013,2014,2,644,603,41,93.7,,,,
QLD,30302,Holland Park - Yeronga,2013,2014,2,869,795,74,91.6,,,,
QLD,30303,Mt Gravatt,2013,2014,2,890,846,44,95.1,,,,
QLD,30304,Nathan,2013,2014,2,513,480,33,93.6,,,,
QLD,30305,Rocklea - Acacia Ridge,2013,2014,2,896,831,65,92.7,,,,
QLD,30306,Sunnybank,2013,2014,2,652,604,48,92.6,,,,
QLD,30401,Centenary,2013,2014,2,500,469,31,93.7,,,,
QLD,30402,Kenmore - Brookfield - Moggill,2013,2014,2,473,434,39,91.7,,,,
QLD,30403,Sherwood - Indooroopilly,2013,2014,2,432,388,44,89.8,,,,
QLD,30404,The Gap - Enoggera,2013,2014,2,667,628,39,94.2,,,,
QLD,30501,Brisbane Inner,2013,2014,2,471,432,39,91.7,,,,
QLD,30502,Brisbane Inner - East,2013,2014,2,552,514,38,93.1,,,,
QLD,30503,Brisbane Inner - North,2013,2014,2,859,817,42,95,,,,
QLD,30504,Brisbane Inner - West,2013,2014,2,643,600,43,93.3,,,,
QLD,30601,Cairns - North,2013,2014,2,706,654,52,92.6,,,,
QLD,30602,Cairns - South,2013,2014,2,1678,1572,106,93.7,,,,
QLD,30603,Innisfail - Cassowary Coast,2013,2014,2,425,412,13,96.7,,,,
QLD,30604,Port Douglas - Daintree,2013,2014,2,145,134,11,92.4,,,,
QLD,30605,Tablelands (East) - Kuranda,2013,2014,2,487,434,53,89.2,,,,
QLD,30701,Darling Downs (West) - Maranoa,2013,2014,2,700,666,34,95.1,,,,
QLD,30702,Darling Downs - East,2013,2014,2,648,604,44,93.3,,,,
QLD,30703,Granite Belt,2013,2014,2,489,454,35,92.8,,,,
QLD,30801,Central Highlands (Qld),2013,2014,2,622,582,40,93.6,,,,
QLD,30802,Gladstone - Biloela,2013,2014,2,1232,1150,82,93.4,,,,
